angry0,angry1,angry2,angry3,box0,box1,box2,box3,disgust0,disgust1,disgust2,disgust3,fear0,fear1,fear2,fear3,happy0,happy1,happy2,happy3,neutral0,neutral1,neutral2,neutral3,sad0,sad1,sad2,sad3,surprise0,surprise1,surprise2,surprise3
0.01,,,,[199  77  90  90],,,,0.0,,,,0.01,,,,0.96,,,,0.02,,,,0.01,,,,0.0,,,
0.01,,,,[199  77  90  90],,,,0.0,,,,0.01,,,,0.96,,,,0.01,,,,0.0,,,,0.01,,,
0.03,,,,[195  74  95  95],,,,0.0,,,,0.02,,,,0.86,,,,0.02,,,,0.01,,,,0.05,,,
0.02,,,,[197  76  92  92],,,,0.0,,,,0.02,,,,0.85,,,,0.03,,,,0.01,,,,0.07,,,
0.02,,,,[198  76  91  91],,,,0.0,,,,0.02,,,,0.88,,,,0.07,,,,0.01,,,,0.0,,,
0.03,,,,[200  77  89  89],,,,0.0,,,,0.05,,,,0.59,,,,0.28,,,,0.05,,,,0.0,,,
0.02,,,,[202  78  86  86],,,,0.0,,,,0.06,,,,0.29,,,,0.53,,,,0.1,,,,0.0,,,
0.06,,,,[201  78  87  87],,,,0.01,,,,0.14,,,,0.2,,,,0.45,,,,0.14,,,,0.0,,,
0.06,,,,[199  76  90  90],,,,0.0,,,,0.15,,,,0.37,,,,0.32,,,,0.09,,,,0.01,,,
0.05,,,,[197  74  92  92],,,,0.0,,,,0.14,,,,0.4,,,,0.31,,,,0.08,,,,0.02,,,
0.08,,,,[197  74  92  92],,,,0.0,,,,0.13,,,,0.41,,,,0.28,,,,0.07,,,,0.02,,,
0.06,,,,[198  73  91  91],,,,0.01,,,,0.16,,,,0.12,,,,0.51,,,,0.14,,,,0.01,,,
0.04,,,,[195  71  94  94],,,,0.0,,,,0.1,,,,0.2,,,,0.56,,,,0.08,,,,0.01,,,
0.08,,,,[196  73  91  91],,,,0.01,,,,0.15,,,,0.13,,,,0.52,,,,0.11,,,,0.01,,,
0.08,,,,[197  73  90  90],,,,0.01,,,,0.19,,,,0.08,,,,0.53,,,,0.1,,,,0.01,,,
0.11,,,,[196  73  90  90],,,,0.0,,,,0.18,,,,0.09,,,,0.48,,,,0.12,,,,0.01,,,
0.09,,,,[197  73  89  89],,,,0.01,,,,0.19,,,,0.06,,,,0.53,,,,0.12,,,,0.01,,,
0.06,,,,[198  73  88  88],,,,0.0,,,,0.25,,,,0.03,,,,0.52,,,,0.12,,,,0.02,,,
0.09,,,,[199  73  87  87],,,,0.01,,,,0.24,,,,0.02,,,,0.47,,,,0.17,,,,0.01,,,
0.1,,,,[199  73  87  87],,,,0.01,,,,0.32,,,,0.12,,,,0.28,,,,0.14,,,,0.03,,,
0.06,,,,[195  70  91  91],,,,0.05,,,,0.13,,,,0.12,,,,0.08,,,,0.03,,,,0.53,,,
0.08,,,,[195  70  91  91],,,,0.05,,,,0.08,,,,0.28,,,,0.04,,,,0.02,,,,0.46,,,
0.09,,,,[194  69  92  92],,,,0.07,,,,0.07,,,,0.34,,,,0.04,,,,0.02,,,,0.37,,,
0.04,,,,[194  69  93  93],,,,0.03,,,,0.02,,,,0.7,,,,0.02,,,,0.01,,,,0.18,,,
0.03,,,,[193  68  93  93],,,,0.03,,,,0.03,,,,0.6,,,,0.03,,,,0.01,,,,0.26,,,
0.05,,,,[194  70  90  90],,,,0.04,,,,0.09,,,,0.31,,,,0.12,,,,0.02,,,,0.36,,,
0.07,,,,[195  70  90  90],,,,0.04,,,,0.09,,,,0.66,,,,0.07,,,,0.02,,,,0.06,,,
0.1,,,,[195  70  90  90],,,,0.03,,,,0.11,,,,0.59,,,,0.11,,,,0.03,,,,0.04,,,
0.07,,,,[194  70  91  91],,,,0.02,,,,0.11,,,,0.39,,,,0.33,,,,0.05,,,,0.02,,,
0.08,,,,[196  71  89  89],,,,0.03,,,,0.31,,,,0.07,,,,0.38,,,,0.11,,,,0.01,,,
0.08,,,,[196  71  89  89],,,,0.02,,,,0.32,,,,0.04,,,,0.41,,,,0.13,,,,0.01,,,
0.09,,,,[196  72  88  88],,,,0.02,,,,0.3,,,,0.02,,,,0.42,,,,0.15,,,,0.01,,,
0.1,,,,[196  71  88  88],,,,0.03,,,,0.25,,,,0.02,,,,0.37,,,,0.22,,,,0.0,,,
0.1,,,,[195  71  89  89],,,,0.03,,,,0.24,,,,0.03,,,,0.41,,,,0.17,,,,0.01,,,
0.09,,,,[195  71  89  89],,,,0.02,,,,0.22,,,,0.04,,,,0.5,,,,0.12,,,,0.01,,,
0.08,,,,[194  70  91  91],,,,0.03,,,,0.15,,,,0.17,,,,0.45,,,,0.1,,,,0.02,,,
0.05,,,,[192  69  93  93],,,,0.02,,,,0.08,,,,0.19,,,,0.54,,,,0.09,,,,0.01,,,
0.04,,,,[193  71  90  90],,,,0.01,,,,0.09,,,,0.08,,,,0.68,,,,0.1,,,,0.01,,,
0.11,,,,[192  70  91  91],,,,0.03,,,,0.13,,,,0.1,,,,0.49,,,,0.14,,,,0.01,,,
0.11,,,,[192  71  89  89],,,,0.02,,,,0.29,,,,0.02,,,,0.37,,,,0.17,,,,0.02,,,
0.07,,,,[192  72  89  89],,,,0.01,,,,0.19,,,,0.04,,,,0.51,,,,0.17,,,,0.01,,,
0.14,,,,[192  71  90  90],,,,0.02,,,,0.18,,,,0.05,,,,0.4,,,,0.2,,,,0.01,,,
0.05,,,,[192  72  90  90],,,,0.01,,,,0.11,,,,0.08,,,,0.61,,,,0.13,,,,0.01,,,
0.06,,,,[192  72  90  90],,,,0.01,,,,0.13,,,,0.06,,,,0.6,,,,0.14,,,,0.01,,,
0.12,,,,[192  72  88  88],,,,0.03,,,,0.3,,,,0.02,,,,0.28,,,,0.23,,,,0.02,,,
0.07,,,,[192  72  88  88],,,,0.05,,,,0.3,,,,0.04,,,,0.37,,,,0.15,,,,0.02,,,
0.03,,,,[191  72  90  90],,,,0.01,,,,0.05,,,,0.58,,,,0.26,,,,0.05,,,,0.02,,,
0.03,,,,[191  71  91  91],,,,0.01,,,,0.02,,,,0.82,,,,0.06,,,,0.02,,,,0.03,,,
0.02,,,,[190  72  91  91],,,,0.01,,,,0.01,,,,0.85,,,,0.09,,,,0.01,,,,0.01,,,
0.01,,,,[189  71  93  93],,,,0.0,,,,0.01,,,,0.87,,,,0.08,,,,0.01,,,,0.01,,,
0.02,,,,[190  73  91  91],,,,0.0,,,,0.01,,,,0.86,,,,0.08,,,,0.01,,,,0.01,,,
0.03,,,,[191  73  89  89],,,,0.01,,,,0.03,,,,0.18,,,,0.68,,,,0.07,,,,0.0,,,
0.02,,,,[191  73  90  90],,,,0.0,,,,0.02,,,,0.28,,,,0.59,,,,0.08,,,,0.0,,,
0.03,,,,[191  73  89  89],,,,0.0,,,,0.03,,,,0.16,,,,0.7,,,,0.07,,,,0.0,,,
0.02,,,,[190  72  92  92],,,,0.0,,,,0.01,,,,0.85,,,,0.08,,,,0.01,,,,0.02,,,
0.01,,,,[189  72  93  93],,,,0.0,,,,0.01,,,,0.87,,,,0.06,,,,0.01,,,,0.03,,,
0.02,,,,[189  71  94  94],,,,0.0,,,,0.02,,,,0.84,,,,0.06,,,,0.02,,,,0.04,,,
0.02,,,,[190  72  93  93],,,,0.0,,,,0.02,,,,0.87,,,,0.06,,,,0.02,,,,0.01,,,
0.02,,,,[189  72  92  92],,,,0.0,,,,0.03,,,,0.74,,,,0.17,,,,0.02,,,,0.01,,,
0.01,,,,[190  73  91  91],,,,0.0,,,,0.01,,,,0.87,,,,0.08,,,,0.01,,,,0.01,,,
0.03,,,,[190  72  91  91],,,,0.01,,,,0.05,,,,0.43,,,,0.42,,,,0.05,,,,0.01,,,
0.02,,,,[190  72  92  92],,,,0.0,,,,0.02,,,,0.84,,,,0.09,,,,0.02,,,,0.02,,,
0.01,,,,[190  73  92  92],,,,0.0,,,,0.01,,,,0.82,,,,0.14,,,,0.02,,,,0.0,,,
0.02,,,,[191  74  90  90],,,,0.0,,,,0.03,,,,0.74,,,,0.17,,,,0.02,,,,0.01,,,
0.02,,,,[191  73  90  90],,,,0.01,,,,0.06,,,,0.52,,,,0.32,,,,0.05,,,,0.01,,,
0.02,,,,[190  72  91  91],,,,0.0,,,,0.06,,,,0.02,,,,0.79,,,,0.1,,,,0.0,,,
0.03,,,,[192  73  89  89],,,,0.0,,,,0.06,,,,0.04,,,,0.79,,,,0.08,,,,0.0,,,
0.03,,,,[190  72  91  91],,,,0.0,,,,0.06,,,,0.06,,,,0.75,,,,0.1,,,,0.0,,,
0.04,,,,[190  70  91  91],,,,0.01,,,,0.16,,,,0.06,,,,0.57,,,,0.13,,,,0.04,,,
0.04,,,,[189  67  92  92],,,,0.0,,,,0.24,,,,0.03,,,,0.53,,,,0.11,,,,0.05,,,
0.01,,,,[190  66  90  90],,,,0.0,,,,0.03,,,,0.04,,,,0.87,,,,0.05,,,,0.0,,,
0.02,,,,[192  64  88  88],,,,0.0,,,,0.12,,,,0.03,,,,0.74,,,,0.08,,,,0.01,,,
0.05,,,,[191  61  90  90],,,,0.0,,,,0.32,,,,0.02,,,,0.31,,,,0.12,,,,0.18,,,
0.04,,,,[191  60  90  90],,,,0.0,,,,0.28,,,,0.02,,,,0.4,,,,0.11,,,,0.15,,,
0.05,,,,[191  59  90  90],,,,0.0,,,,0.33,,,,0.01,,,,0.31,,,,0.14,,,,0.16,,,
0.04,,,,[192  59  89  89],,,,0.0,,,,0.37,,,,0.0,,,,0.3,,,,0.14,,,,0.15,,,
0.04,,,,[192  59  89  89],,,,0.0,,,,0.37,,,,0.01,,,,0.23,,,,0.15,,,,0.2,,,
0.11,,,,[192  59  89  89],,,,0.02,,,,0.33,,,,0.09,,,,0.04,,,,0.07,,,,0.34,,,
0.12,,,,[192  59  89  89],,,,0.04,,,,0.31,,,,0.22,,,,0.04,,,,0.08,,,,0.19,,,
0.08,,,,[192  59  89  89],,,,0.01,,,,0.46,,,,0.06,,,,0.16,,,,0.07,,,,0.16,,,
0.09,,,,[191  58  90  90],,,,0.01,,,,0.4,,,,0.09,,,,0.09,,,,0.08,,,,0.24,,,
0.09,,,,[193  58  89  89],,,,0.0,,,,0.37,,,,0.04,,,,0.24,,,,0.15,,,,0.1,,,
0.13,,,,[193  58  91  91],,,,0.0,,,,0.42,,,,0.1,,,,0.16,,,,0.07,,,,0.12,,,
0.12,,,,[194  58  90  90],,,,0.0,,,,0.22,,,,0.19,,,,0.38,,,,0.07,,,,0.02,,,
0.18,,,,[194  58  90  90],,,,0.0,,,,0.49,,,,0.04,,,,0.12,,,,0.08,,,,0.09,,,
0.07,,,,[193  57  92  92],,,,0.0,,,,0.14,,,,0.57,,,,0.08,,,,0.02,,,,0.11,,,
0.21,,,,[194  58  89  89],,,,0.01,,,,0.2,,,,0.37,,,,0.02,,,,0.01,,,,0.17,,,
0.18,,,,[193  57  92  92],,,,0.0,,,,0.11,,,,0.52,,,,0.01,,,,0.0,,,,0.17,,,
0.1,,,,[195  57  91  91],,,,0.01,,,,0.19,,,,0.38,,,,0.03,,,,0.02,,,,0.27,,,
0.1,,,,[197  58  89  89],,,,0.0,,,,0.32,,,,0.04,,,,0.37,,,,0.1,,,,0.07,,,
0.1,,,,[197  58  89  89],,,,0.0,,,,0.19,,,,0.08,,,,0.48,,,,0.11,,,,0.05,,,
0.08,,,,[196  57  92  92],,,,0.0,,,,0.18,,,,0.05,,,,0.55,,,,0.11,,,,0.02,,,
0.12,,,,[196  56  92  92],,,,0.0,,,,0.22,,,,0.05,,,,0.47,,,,0.12,,,,0.02,,,
0.12,,,,[196  57  91  91],,,,0.0,,,,0.21,,,,0.06,,,,0.48,,,,0.07,,,,0.05,,,
0.12,,,,[197  57  90  90],,,,0.0,,,,0.24,,,,0.03,,,,0.41,,,,0.1,,,,0.08,,,
0.12,,,,[199  58  88  88],,,,0.0,,,,0.33,,,,0.03,,,,0.29,,,,0.17,,,,0.06,,,
0.19,,,,[199  58  88  88],,,,0.01,,,,0.42,,,,0.03,,,,0.15,,,,0.13,,,,0.06,,,
0.27,,,,[197  58  90  90],,,,0.01,,,,0.41,,,,0.05,,,,0.11,,,,0.06,,,,0.09,,,
0.0,,,,[380  85  75  75],,,,0.0,,,,0.01,,,,0.04,,,,0.94,,,,0.01,,,,0.0,,,
0.0,,,,[380  85  74  74],,,,0.0,,,,0.01,,,,0.04,,,,0.92,,,,0.02,,,,0.0,,,
0.01,,,,[381  86  74  74],,,,0.0,,,,0.01,,,,0.09,,,,0.88,,,,0.02,,,,0.0,,,
0.01,,,,[380  86  74  74],,,,0.0,,,,0.02,,,,0.05,,,,0.88,,,,0.03,,,,0.0,,,
0.01,,,,[380  85  76  76],,,,0.0,,,,0.01,,,,0.11,,,,0.86,,,,0.02,,,,0.0,,,
0.0,,,,[381  85  75  75],,,,0.0,,,,0.01,,,,0.12,,,,0.86,,,,0.01,,,,0.0,,,
0.01,,,,[380  85  75  75],,,,0.0,,,,0.07,,,,0.19,,,,0.67,,,,0.03,,,,0.03,,,
0.01,,,,[381  85  75  75],,,,0.0,,,,0.08,,,,0.26,,,,0.54,,,,0.03,,,,0.08,,,
0.02,,,,[380  84  78  78],,,,0.0,,,,0.05,,,,0.32,,,,0.55,,,,0.04,,,,0.02,,,
0.01,,,,[380  85  76  76],,,,0.0,,,,0.02,,,,0.26,,,,0.67,,,,0.03,,,,0.0,,,
0.02,,,,[381  88  72  72],,,,0.0,,,,0.02,,,,0.06,,,,0.86,,,,0.05,,,,0.0,,,
0.01,,,,[382  89  71  71],,,,0.0,,,,0.01,,,,0.04,,,,0.9,,,,0.04,,,,0.0,,,
0.03,,,,[382  88  71  71],,,,0.0,,,,0.02,,,,0.03,,,,0.85,,,,0.07,,,,0.0,,,
0.02,,,,[383  89  70  70],,,,0.0,,,,0.02,,,,0.06,,,,0.85,,,,0.05,,,,0.0,,,
0.03,,,,[382  88  71  71],,,,0.0,,,,0.03,,,,0.04,,,,0.83,,,,0.07,,,,0.0,,,
0.02,,,,[383  88  71  71],,,,0.0,,,,0.02,,,,0.08,,,,0.84,,,,0.04,,,,0.0,,,
0.01,,,,[383  87  73  73],,,,0.0,,,,0.01,,,,0.16,,,,0.81,,,,0.01,,,,0.0,,,
0.0,,,,[383  87  73  73],,,,0.0,,,,0.01,,,,0.18,,,,0.8,,,,0.01,,,,0.0,,,
0.01,,,,[382  86  75  75],,,,0.0,,,,0.01,,,,0.14,,,,0.84,,,,0.01,,,,0.0,,,
0.0,,,,[382  87  74  74],,,,0.0,,,,0.01,,,,0.21,,,,0.77,,,,0.01,,,,0.0,,,
0.0,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.36,,,,0.62,,,,0.0,,,,0.0,,,
0.0,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.37,,,,0.61,,,,0.01,,,,0.0,,,
0.01,,,,[382  87  74  74],,,,0.0,,,,0.01,,,,0.2,,,,0.78,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.09,,,,0.89,,,,0.01,,,,0.0,,,
0.01,,,,[383  89  72  72],,,,0.0,,,,0.01,,,,0.09,,,,0.88,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  74  74],,,,0.0,,,,0.01,,,,0.12,,,,0.85,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.07,,,,0.91,,,,0.01,,,,0.0,,,
0.01,,,,[383  87  74  74],,,,0.0,,,,0.01,,,,0.15,,,,0.82,,,,0.01,,,,0.0,,,
0.02,,,,[383  88  73  73],,,,0.0,,,,0.02,,,,0.4,,,,0.52,,,,0.05,,,,0.0,,,
0.02,,,,[382  88  75  75],,,,0.0,,,,0.02,,,,0.42,,,,0.5,,,,0.04,,,,0.0,,,
0.01,,,,[382  86  77  77],,,,0.0,,,,0.02,,,,0.34,,,,0.58,,,,0.05,,,,0.0,,,
0.01,,,,[382  87  76  76],,,,0.0,,,,0.01,,,,0.21,,,,0.72,,,,0.04,,,,0.0,,,
0.01,,,,[383  88  75  75],,,,0.0,,,,0.01,,,,0.3,,,,0.65,,,,0.02,,,,0.0,,,
0.01,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.25,,,,0.73,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  73  73],,,,0.0,,,,0.01,,,,0.15,,,,0.82,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  72  72],,,,0.0,,,,0.01,,,,0.06,,,,0.91,,,,0.01,,,,0.0,,,
0.01,,,,[383  89  71  71],,,,0.0,,,,0.0,,,,0.07,,,,0.9,,,,0.01,,,,0.0,,,
0.01,,,,[383  88  72  72],,,,0.0,,,,0.01,,,,0.07,,,,0.89,,,,0.02,,,,0.0,,,
0.01,,,,[382  87  74  74],,,,0.0,,,,0.0,,,,0.13,,,,0.85,,,,0.01,,,,0.0,,,
0.0,,,,[382  87  74  74],,,,0.0,,,,0.01,,,,0.1,,,,0.88,,,,0.01,,,,0.0,,,
0.0,,,,[382  86  75  75],,,,0.0,,,,0.02,,,,0.48,,,,0.47,,,,0.0,,,,0.01,,,
0.01,,,,[382  86  74  74],,,,0.0,,,,0.03,,,,0.26,,,,0.69,,,,0.0,,,,0.02,,,
0.0,,,,[381  85  75  75],,,,0.0,,,,0.03,,,,0.25,,,,0.67,,,,0.0,,,,0.03,,,
0.01,,,,[381  85  78  78],,,,0.0,,,,0.02,,,,0.4,,,,0.56,,,,0.01,,,,0.01,,,
0.01,,,,[380  87  77  77],,,,0.0,,,,0.01,,,,0.07,,,,0.89,,,,0.01,,,,0.0,,,
0.01,,,,[379  88  79  79],,,,0.0,,,,0.01,,,,0.04,,,,0.93,,,,0.01,,,,0.0,,,
0.01,,,,[378  90  78  78],,,,0.0,,,,0.01,,,,0.1,,,,0.87,,,,0.01,,,,0.0,,,
0.01,,,,[377  90  78  78],,,,0.0,,,,0.01,,,,0.23,,,,0.75,,,,0.01,,,,0.0,,,
0.01,,,,[376  91  79  79],,,,0.0,,,,0.0,,,,0.38,,,,0.59,,,,0.01,,,,0.0,,,
0.01,,,,[377  94  76  76],,,,0.0,,,,0.0,,,,0.38,,,,0.6,,,,0.01,,,,0.0,,,
0.01,,,,[376  93  78  78],,,,0.0,,,,0.01,,,,0.42,,,,0.54,,,,0.01,,,,0.01,,,
0.01,,,,[376  94  77  77],,,,0.0,,,,0.01,,,,0.33,,,,0.63,,,,0.01,,,,0.0,,,
0.02,,,,[375  95  77  77],,,,0.0,,,,0.01,,,,0.09,,,,0.85,,,,0.03,,,,0.0,,,
0.03,,,,[374  95  78  78],,,,0.0,,,,0.01,,,,0.14,,,,0.78,,,,0.03,,,,0.01,,,
0.01,,,,[375  94  77  77],,,,0.0,,,,0.01,,,,0.04,,,,0.9,,,,0.04,,,,0.0,,,
0.01,,,,[374  93  78  78],,,,0.0,,,,0.01,,,,0.1,,,,0.85,,,,0.03,,,,0.0,,,
0.01,,,,[375  93  78  78],,,,0.0,,,,0.01,,,,0.12,,,,0.85,,,,0.01,,,,0.0,,,
0.01,,,,[375  94  76  76],,,,0.0,,,,0.01,,,,0.22,,,,0.73,,,,0.01,,,,0.01,,,
0.01,,,,[375  93  76  76],,,,0.0,,,,0.01,,,,0.26,,,,0.71,,,,0.01,,,,0.01,,,
0.01,,,,[375  92  78  78],,,,0.0,,,,0.01,,,,0.25,,,,0.72,,,,0.01,,,,0.0,,,
0.02,,,,[375  91  76  76],,,,0.0,,,,0.02,,,,0.36,,,,0.58,,,,0.01,,,,0.01,,,
0.01,,,,[374  91  78  78],,,,0.0,,,,0.01,,,,0.25,,,,0.72,,,,0.01,,,,0.0,,,
0.0,,,,[374  91  77  77],,,,0.0,,,,0.0,,,,0.78,,,,0.21,,,,0.0,,,,0.0,,,
0.01,,,,[374  92  78  78],,,,0.0,,,,0.01,,,,0.6,,,,0.33,,,,0.05,,,,0.0,,,
0.01,,,,[376  94  75  75],,,,0.0,,,,0.02,,,,0.51,,,,0.4,,,,0.06,,,,0.0,,,
0.01,,,,[376  92  76  76],,,,0.0,,,,0.02,,,,0.56,,,,0.35,,,,0.05,,,,0.0,,,
0.01,,,,[376  91  75  75],,,,0.0,,,,0.03,,,,0.36,,,,0.54,,,,0.06,,,,0.0,,,
0.02,,,,[376  89  77  77],,,,0.0,,,,0.03,,,,0.34,,,,0.53,,,,0.07,,,,0.0,,,
0.02,,,,[376  89  77  77],,,,0.0,,,,0.05,,,,0.43,,,,0.43,,,,0.07,,,,0.0,,,
0.01,,,,[377  86  78  78],,,,0.0,,,,0.03,,,,0.58,,,,0.35,,,,0.02,,,,0.0,,,
0.01,,,,[377  87  77  77],,,,0.0,,,,0.02,,,,0.67,,,,0.28,,,,0.02,,,,0.0,,,
0.01,,,,[379  86  75  75],,,,0.0,,,,0.06,,,,0.23,,,,0.67,,,,0.02,,,,0.01,,,
0.01,,,,[378  84  77  77],,,,0.0,,,,0.06,,,,0.15,,,,0.74,,,,0.03,,,,0.01,,,
0.01,,,,[380  84  77  77],,,,0.0,,,,0.11,,,,0.3,,,,0.53,,,,0.04,,,,0.01,,,
0.03,,,,[382  85  76  76],,,,0.0,,,,0.2,,,,0.29,,,,0.41,,,,0.05,,,,0.01,,,
0.01,,,,[381  84  76  76],,,,0.0,,,,0.06,,,,0.22,,,,0.67,,,,0.03,,,,0.01,,,
0.01,,,,[381  83  77  77],,,,0.0,,,,0.06,,,,0.16,,,,0.72,,,,0.03,,,,0.01,,,
0.02,,,,[381  82  79  79],,,,0.0,,,,0.07,,,,0.27,,,,0.59,,,,0.03,,,,0.01,,,
0.02,,,,[382  82  79  79],,,,0.0,,,,0.13,,,,0.33,,,,0.46,,,,0.04,,,,0.02,,,
0.02,,,,[381  82  80  80],,,,0.0,,,,0.06,,,,0.45,,,,0.42,,,,0.03,,,,0.02,,,
0.02,,,,[381  82  80  80],,,,0.0,,,,0.06,,,,0.44,,,,0.43,,,,0.03,,,,0.02,,,
0.02,,,,[381  82  80  80],,,,0.0,,,,0.06,,,,0.48,,,,0.39,,,,0.03,,,,0.02,,,
0.03,,,,[382  82  79  79],,,,0.0,,,,0.12,,,,0.34,,,,0.45,,,,0.04,,,,0.02,,,
0.03,,,,[382  82  79  79],,,,0.0,,,,0.13,,,,0.34,,,,0.44,,,,0.04,,,,0.02,,,
0.02,,,,[381  82  79  79],,,,0.0,,,,0.09,,,,0.32,,,,0.5,,,,0.05,,,,0.02,,,
0.02,,,,[381  83  78  78],,,,0.0,,,,0.07,,,,0.33,,,,0.53,,,,0.04,,,,0.02,,,
0.01,,,,[382  83  76  76],,,,0.0,,,,0.04,,,,0.26,,,,0.67,,,,0.02,,,,0.01,,,
0.02,,,,[381  83  77  77],,,,0.0,,,,0.05,,,,0.11,,,,0.79,,,,0.03,,,,0.0,,,
0.02,,,,[381  83  77  77],,,,0.0,,,,0.03,,,,0.06,,,,0.84,,,,0.05,,,,0.0,,,
0.02,,,,[381  84  76  76],,,,0.0,,,,0.03,,,,0.05,,,,0.85,,,,0.04,,,,0.01,,,
0.02,,,,[382  85  73  73],,,,0.0,,,,0.01,,,,0.01,,,,0.92,,,,0.04,,,,0.0,,,
0.04,,,,[383  86  73  73],,,,0.0,,,,0.02,,,,0.01,,,,0.87,,,,0.05,,,,0.0,,,
0.01,,,,[382  85  73  73],,,,0.0,,,,0.01,,,,0.02,,,,0.92,,,,0.03,,,,0.0,,,
0.01,,,,[381  85  75  75],,,,0.0,,,,0.02,,,,0.05,,,,0.88,,,,0.04,,,,0.0,,,
0.01,,,,[381  84  76  76],,,,0.0,,,,0.02,,,,0.07,,,,0.88,,,,0.02,,,,0.0,,,
0.01,,,,[382  85  75  75],,,,0.0,,,,0.03,,,,0.08,,,,0.86,,,,0.02,,,,0.01,,,
0.02,,,,[381  84  77  77],,,,0.0,,,,0.06,,,,0.17,,,,0.68,,,,0.06,,,,0.02,,,
0.02,,,,[381  84  79  79],,,,0.0,,,,0.04,,,,0.13,,,,0.76,,,,0.04,,,,0.01,,,
0.01,,,,[382  85  76  76],,,,0.0,,,,0.04,,,,0.09,,,,0.82,,,,0.03,,,,0.01,,,
0.01,,,,[382  85  75  75],,,,0.0,,,,0.02,,,,0.11,,,,0.83,,,,0.02,,,,0.0,,,
0.01,,,,[383  85  75  75],,,,0.0,,,,0.02,,,,0.08,,,,0.87,,,,0.02,,,,0.0,,,
0.01,,,,[383  85  75  75],,,,0.0,,,,0.02,,,,0.06,,,,0.89,,,,0.02,,,,0.0,,,
0.01,,,,[384  85  75  75],,,,0.0,,,,0.01,,,,0.05,,,,0.9,,,,0.02,,,,0.0,,,
0.02,,,,[384  85  75  75],,,,0.0,,,,0.01,,,,0.06,,,,0.89,,,,0.02,,,,0.0,,,
0.02,,,,[385  86  74  74],,,,0.0,,,,0.01,,,,0.03,,,,0.91,,,,0.03,,,,0.0,,,
0.02,,,,[385  86  74  74],,,,0.0,,,,0.01,,,,0.04,,,,0.9,,,,0.03,,,,0.0,,,
0.02,,,,[384  85  76  76],,,,0.0,,,,0.01,,,,0.08,,,,0.87,,,,0.02,,,,0.0,,,
0.01,,,,[384  85  76  76],,,,0.0,,,,0.01,,,,0.13,,,,0.83,,,,0.02,,,,0.0,,,
0.03,,,,[384  86  76  76],,,,0.0,,,,0.04,,,,0.23,,,,0.65,,,,0.04,,,,0.01,,,
0.01,,,,[384  86  75  75],,,,0.0,,,,0.07,,,,0.15,,,,0.74,,,,0.02,,,,0.01,,,
0.01,,,,[383  86  76  76],,,,0.0,,,,0.04,,,,0.39,,,,0.53,,,,0.01,,,,0.02,,,
0.01,,,,[383  86  75  75],,,,0.0,,,,0.07,,,,0.32,,,,0.53,,,,0.02,,,,0.05,,,
0.02,,,,[384  87  75  75],,,,0.0,,,,0.05,,,,0.41,,,,0.47,,,,0.03,,,,0.01,,,
0.02,,,,[383  86  76  76],,,,0.0,,,,0.04,,,,0.41,,,,0.49,,,,0.02,,,,0.01,,,
0.02,,,,[383  86  77  77],,,,0.0,,,,0.04,,,,0.26,,,,0.66,,,,0.02,,,,0.0,,,
0.01,,,,[383  85  77  77],,,,0.0,,,,0.05,,,,0.32,,,,0.59,,,,0.03,,,,0.01,,,
0.01,,,,[383  86  77  77],,,,0.0,,,,0.03,,,,0.24,,,,0.69,,,,0.02,,,,0.0,,,
0.01,,,,[383  86  76  76],,,,0.0,,,,0.05,,,,0.25,,,,0.65,,,,0.03,,,,0.01,,,
0.01,,,,[383  86  76  76],,,,0.0,,,,0.05,,,,0.25,,,,0.66,,,,0.03,,,,0.01,,,
0.02,,,,[384  86  76  76],,,,0.0,,,,0.06,,,,0.3,,,,0.58,,,,0.04,,,,0.01,,,
0.03,,,,[384  86  76  76],,,,0.0,,,,0.03,,,,0.16,,,,0.73,,,,0.05,,,,0.0,,,
0.03,,,,[384  86  75  75],,,,0.0,,,,0.02,,,,0.24,,,,0.67,,,,0.04,,,,0.0,,,
0.02,,,,[384  87  75  75],,,,0.0,,,,0.02,,,,0.08,,,,0.83,,,,0.04,,,,0.0,,,
0.02,,,,[384  87  75  75],,,,0.0,,,,0.02,,,,0.05,,,,0.87,,,,0.04,,,,0.0,,,
0.03,,,,[384  87  74  74],,,,0.0,,,,0.02,,,,0.1,,,,0.79,,,,0.06,,,,0.0,,,
0.02,,,,[384  88  74  74],,,,0.0,,,,0.02,,,,0.05,,,,0.87,,,,0.04,,,,0.0,,,
0.03,,,,[384  87  74  74],,,,0.0,,,,0.03,,,,0.14,,,,0.74,,,,0.06,,,,0.0,,,
0.03,,,,[384  87  75  75],,,,0.0,,,,0.04,,,,0.29,,,,0.56,,,,0.07,,,,0.0,,,
0.03,,,,[384  87  74  74],,,,0.0,,,,0.03,,,,0.31,,,,0.58,,,,0.06,,,,0.0,,,
